,code_module,code_presentation,region,highest_education,imd_band,num_of_prev_attempts,studied_credits,disability,final_result
4774,BBB,2014B,North Western Region,Lower Than A Level,40-50%,2,60,N,Fail
4775,BBB,2014B,East Anglian Region,Lower Than A Level,70-80%,0,60,N,Withdrawn
4776,BBB,2014B,East Anglian Region,A Level or Equivalent,60-70%,1,60,N,Pass
4777,BBB,2014B,Yorkshire Region,Lower Than A Level,20-30%,3,60,N,Withdrawn
4778,BBB,2014B,East Midlands Region,A Level or Equivalent,10-20,1,120,N,Pass
4779,BBB,2014B,South West Region,A Level or Equivalent,40-50%,0,120,N,Pass
4780,BBB,2014B,East Midlands Region,Lower Than A Level,10-20,0,120,N,Withdrawn
4781,BBB,2014B,East Anglian Region,Lower Than A Level,40-50%,2,150,N,Withdrawn
4782,BBB,2014B,Scotland,Post Graduate Qualification,90-100%,0,75,N,Distinction
4783,BBB,2014B,East Anglian Region,Lower Than A Level,30-40%,1,120,N,Fail
4784,BBB,2014B,South Region,A Level or Equivalent,40-50%,0,120,N,Distinction
4785,BBB,2014B,East Midlands Region,Lower Than A Level,0-10%,1,120,N,Fail
4786,BBB,2014B,North Western Region,Lower Than A Level,50-60%,0,60,N,Fail
4787,BBB,2014B,Scotland,HE Qualification,80-90%,1,120,N,Pass
4788,BBB,2014B,East Midlands Region,A Level or Equivalent,0-10%,0,60,Y,Pass
4789,BBB,2014B,Wales,A Level or Equivalent,40-50%,0,60,N,Pass
4790,BBB,2014B,London Region,A Level or Equivalent,0-10%,0,120,N,Pass
4791,BBB,2014B,East Anglian Region,A Level or Equivalent,20-30%,0,60,Y,Pass
4792,BBB,2014B,London Region,Lower Than A Level,20-30%,0,240,N,Pass
4793,BBB,2014B,Scotland,A Level or Equivalent,20-30%,0,60,N,Distinction
4794,BBB,2014B,London Region,HE Qualification,20-30%,1,240,N,Fail
4795,BBB,2014B,South East Region,A Level or Equivalent,20-30%,0,120,N,Pass
4796,BBB,2014B,South Region,Lower Than A Level,80-90%,0,60,N,Pass
4797,BBB,2014B,North Western Region,A Level or Equivalent,80-90%,0,60,N,Distinction
4798,BBB,2014B,South East Region,A Level or Equivalent,20-30%,0,120,N,Distinction
4799,BBB,2014B,South Region,A Level or Equivalent,30-40%,1,120,N,Distinction
4800,BBB,2014B,South Region,A Level or Equivalent,10-20,1,120,N,Withdrawn
4801,BBB,2014B,South West Region,A Level or Equivalent,30-40%,0,60,N,Pass
4802,BBB,2014B,Wales,A Level or Equivalent,90-100%,0,60,N,Pass
4803,BBB,2014B,Wales,Lower Than A Level,40-50%,0,90,Y,Withdrawn
4804,BBB,2014B,East Anglian Region,Lower Than A Level,80-90%,1,60,N,Pass
4805,BBB,2014B,East Midlands Region,A Level or Equivalent,10-20,1,120,N,Fail
4806,BBB,2014B,South Region,HE Qualification,50-60%,0,60,N,Pass
4807,BBB,2014B,South West Region,A Level or Equivalent,80-90%,0,135,N,Pass
4808,BBB,2014B,East Midlands Region,Lower Than A Level,60-70%,0,60,N,Pass
4809,BBB,2014B,Scotland,Lower Than A Level,60-70%,0,60,N,Withdrawn
4810,BBB,2014B,North Region,No Formal quals,10-20,0,60,N,Fail
4811,BBB,2014B,Wales,Lower Than A Level,20-30%,0,60,Y,Pass
4812,BBB,2014B,North Western Region,A Level or Equivalent,0-10%,0,120,N,Withdrawn
4813,BBB,2014B,North Western Region,Lower Than A Level,30-40%,0,60,N,Withdrawn
4814,BBB,2014B,Wales,Lower Than A Level,50-60%,0,120,N,Pass
4815,BBB,2014B,Wales,A Level or Equivalent,40-50%,0,60,N,Distinction
4816,BBB,2014B,South East Region,A Level or Equivalent,40-50%,0,60,N,Distinction
4817,BBB,2014B,East Anglian Region,A Level or Equivalent,70-80%,0,60,N,Distinction
4818,BBB,2014B,London Region,A Level or Equivalent,80-90%,0,90,N,Pass
4819,BBB,2014B,Ireland,Lower Than A Level,10-20,3,120,N,Pass
4820,BBB,2014B,Wales,HE Qualification,20-30%,0,120,N,Pass
4821,BBB,2014B,North Region,Lower Than A Level,20-30%,2,180,N,Fail
4822,BBB,2014B,South East Region,Lower Than A Level,20-30%,0,60,N,Distinction
4823,BBB,2014B,West Midlands Region,A Level or Equivalent,50-60%,0,60,N,Pass
4824,BBB,2014B,South East Region,Lower Than A Level,30-40%,1,240,N,Pass
4825,BBB,2014B,North Western Region,Lower Than A Level,40-50%,2,120,Y,Withdrawn
4826,BBB,2014B,South Region,Lower Than A Level,70-80%,0,60,N,Fail
4827,BBB,2014B,London Region,Lower Than A Level,20-30%,1,150,N,Fail
4828,BBB,2014B,South Region,A Level or Equivalent,90-100%,0,60,N,Pass
4829,BBB,2014B,South Region,Lower Than A Level,40-50%,0,120,N,Withdrawn
4830,BBB,2014B,London Region,Lower Than A Level,10-20,1,60,N,Fail
4831,BBB,2014B,North Western Region,A Level or Equivalent,30-40%,0,60,N,Distinction
4832,BBB,2014B,Wales,Lower Than A Level,40-50%,0,60,N,Pass
4833,BBB,2014B,East Midlands Region,HE Qualification,40-50%,0,60,N,Pass
4834,BBB,2014B,South Region,Lower Than A Level,0-10%,0,120,Y,Distinction
4835,BBB,2014B,London Region,A Level or Equivalent,50-60%,2,120,N,Pass
4836,BBB,2014B,Yorkshire Region,Lower Than A Level,10-20,0,120,N,Fail
4837,BBB,2014B,North Western Region,Lower Than A Level,0-10%,3,120,Y,Fail
4838,BBB,2014B,South West Region,A Level or Equivalent,20-30%,0,90,N,Withdrawn
4839,BBB,2014B,South Region,Lower Than A Level,90-100%,0,120,N,Pass
4840,BBB,2014B,North Western Region,Lower Than A Level,10-20,4,180,N,Fail
4841,BBB,2014B,South West Region,A Level or Equivalent,30-40%,1,240,N,Withdrawn
4842,BBB,2014B,Scotland,HE Qualification,60-70%,0,75,N,Distinction
4843,BBB,2014B,South East Region,A Level or Equivalent,10-20,0,60,N,Withdrawn
4844,BBB,2014B,East Anglian Region,A Level or Equivalent,90-100%,2,150,N,Withdrawn
4845,BBB,2014B,South West Region,A Level or Equivalent,20-30%,0,150,N,Fail
4846,BBB,2014B,London Region,Lower Than A Level,20-30%,1,120,N,Withdrawn
4847,BBB,2014B,Wales,No Formal quals,0-10%,3,120,N,Fail
4848,BBB,2014B,North Western Region,A Level or Equivalent,20-30%,0,60,N,Withdrawn
4849,BBB,2014B,East Anglian Region,Lower Than A Level,50-60%,3,120,N,Withdrawn
4850,BBB,2014B,London Region,HE Qualification,0-10%,0,60,N,Pass
4851,BBB,2014B,West Midlands Region,A Level or Equivalent,0-10%,0,60,N,Fail
4852,BBB,2014B,East Anglian Region,Lower Than A Level,10-20,0,60,N,Fail
4853,BBB,2014B,South West Region,A Level or Equivalent,20-30%,5,150,Y,Fail
4854,BBB,2014B,East Anglian Region,Lower Than A Level,60-70%,0,60,N,Withdrawn
4855,BBB,2014B,Scotland,Post Graduate Qualification,60-70%,0,120,N,Withdrawn
4856,BBB,2014B,South West Region,Lower Than A Level,40-50%,0,90,N,Pass
4857,BBB,2014B,South Region,HE Qualification,40-50%,0,60,N,Pass
4858,BBB,2014B,Yorkshire Region,HE Qualification,40-50%,0,60,N,Withdrawn
4859,BBB,2014B,North Western Region,Lower Than A Level,20-30%,1,60,N,Withdrawn
4860,BBB,2014B,South East Region,Lower Than A Level,20-30%,0,60,N,Pass
4861,BBB,2014B,Wales,A Level or Equivalent,30-40%,1,60,N,Pass
4862,BBB,2014B,North Region,HE Qualification,10-20,0,120,N,Withdrawn
4863,BBB,2014B,North Region,A Level or Equivalent,0-10%,2,120,Y,Distinction
4864,BBB,2014B,East Anglian Region,A Level or Equivalent,80-90%,0,120,N,Pass
4865,BBB,2014B,Wales,HE Qualification,30-40%,3,120,N,Fail
4866,BBB,2014B,East Midlands Region,A Level or Equivalent,90-100%,0,60,N,Pass
4867,BBB,2014B,Wales,HE Qualification,80-90%,0,60,N,Distinction
4868,BBB,2014B,Wales,Lower Than A Level,20-30%,2,120,N,Fail
4869,BBB,2014B,South West Region,A Level or Equivalent,80-90%,0,60,N,Pass
4870,BBB,2014B,North Region,Lower Than A Level,50-60%,0,60,N,Withdrawn
4871,BBB,2014B,Wales,Lower Than A Level,60-70%,0,120,N,Fail
4872,BBB,2014B,South West Region,A Level or Equivalent,60-70%,0,60,N,Withdrawn
4873,BBB,2014B,South Region,A Level or Equivalent,70-80%,0,60,N,Fail
4874,BBB,2014B,North Western Region,HE Qualification,0-10%,0,60,N,Withdrawn
4875,BBB,2014B,London Region,Lower Than A Level,0-10%,0,150,Y,Fail
4876,BBB,2014B,South Region,A Level or Equivalent,90-100%,2,60,N,Withdrawn
4877,BBB,2014B,Ireland,HE Qualification,50-60%,2,180,N,Pass
4878,BBB,2014B,Yorkshire Region,A Level or Equivalent,90-100%,0,60,N,Fail
4879,BBB,2014B,London Region,A Level or Equivalent,90-100%,0,120,N,Pass
4880,BBB,2014B,Wales,HE Qualification,10-20,0,60,N,Fail
4881,BBB,2014B,London Region,Lower Than A Level,0-10%,2,60,N,Withdrawn
4882,BBB,2014B,South West Region,A Level or Equivalent,70-80%,0,60,N,Pass
4883,BBB,2014B,East Anglian Region,Lower Than A Level,30-40%,1,120,N,Withdrawn
4884,BBB,2014B,East Midlands Region,A Level or Equivalent,30-40%,0,60,N,Fail
4885,BBB,2014B,London Region,A Level or Equivalent,40-50%,0,150,N,Pass
4886,BBB,2014B,Ireland,A Level or Equivalent,30-40%,3,60,N,Fail
4887,BBB,2014B,South Region,Lower Than A Level,20-30%,0,60,N,Fail
4888,BBB,2014B,North Region,A Level or Equivalent,20-30%,0,180,N,Withdrawn
4889,BBB,2014B,West Midlands Region,Lower Than A Level,40-50%,1,120,N,Pass
4890,BBB,2014B,South West Region,Lower Than A Level,30-40%,1,60,N,Fail
4891,BBB,2014B,North Western Region,A Level or Equivalent,0-10%,0,120,Y,Pass
4892,BBB,2014B,South Region,Lower Than A Level,70-80%,0,60,N,Fail
4893,BBB,2014B,South Region,A Level or Equivalent,40-50%,0,60,N,Pass
4894,BBB,2014B,Wales,Lower Than A Level,0-10%,0,60,N,Pass
4895,BBB,2014B,East Midlands Region,A Level or Equivalent,90-100%,0,120,N,Pass
4896,BBB,2014B,East Anglian Region,A Level or Equivalent,50-60%,0,60,N,Distinction
4897,BBB,2014B,South Region,HE Qualification,80-90%,0,90,N,Distinction
4898,BBB,2014B,East Anglian Region,Lower Than A Level,20-30%,0,60,N,Pass
4899,BBB,2014B,West Midlands Region,Lower Than A Level,0-10%,0,60,N,Pass
4900,BBB,2014B,West Midlands Region,Lower Than A Level,30-40%,1,120,N,Withdrawn
4901,BBB,2014B,South Region,A Level or Equivalent,70-80%,0,60,N,Pass
4902,BBB,2014B,Wales,Post Graduate Qualification,80-90%,1,120,N,Distinction
4903,BBB,2014B,South Region,A Level or Equivalent,70-80%,6,120,N,Distinction
4904,BBB,2014B,South West Region,A Level or Equivalent,10-20,0,120,N,Pass
4905,BBB,2014B,East Anglian Region,Lower Than A Level,70-80%,0,120,N,Fail
4906,BBB,2014B,West Midlands Region,A Level or Equivalent,0-10%,0,60,N,Pass
4907,BBB,2014B,West Midlands Region,A Level or Equivalent,30-40%,1,60,N,Pass
4908,BBB,2014B,Ireland,A Level or Equivalent,40-50%,0,60,N,Withdrawn
4909,BBB,2014B,East Midlands Region,Lower Than A Level,10-20,0,120,N,Withdrawn
4910,BBB,2014B,West Midlands Region,Lower Than A Level,0-10%,1,60,N,Fail
4911,BBB,2014B,West Midlands Region,A Level or Equivalent,30-40%,1,60,N,Withdrawn
4912,BBB,2014B,South West Region,Lower Than A Level,50-60%,0,120,N,Fail
4913,BBB,2014B,Wales,Lower Than A Level,20-30%,0,60,N,Fail
4914,BBB,2014B,South East Region,A Level or Equivalent,20-30%,0,180,Y,Withdrawn
4915,BBB,2014B,South East Region,HE Qualification,20-30%,1,60,N,Withdrawn
4916,BBB,2014B,West Midlands Region,HE Qualification,0-10%,0,60,N,Fail
4917,BBB,2014B,Scotland,HE Qualification,50-60%,2,120,N,Withdrawn
4918,BBB,2014B,West Midlands Region,Lower Than A Level,20-30%,0,120,N,Withdrawn
4919,BBB,2014B,West Midlands Region,Lower Than A Level,10-20,1,120,N,Withdrawn
4920,BBB,2014B,South West Region,A Level or Equivalent,50-60%,0,90,N,Pass
4921,BBB,2014B,South East Region,A Level or Equivalent,70-80%,1,120,N,Pass
4922,BBB,2014B,Yorkshire Region,A Level or Equivalent,80-90%,2,60,N,Fail
4923,BBB,2014B,Ireland,A Level or Equivalent,60-70%,0,60,N,Pass
4924,BBB,2014B,South West Region,Lower Than A Level,20-30%,1,60,Y,Fail
4925,BBB,2014B,Scotland,HE Qualification,70-80%,0,60,N,Withdrawn
4926,BBB,2014B,East Anglian Region,Lower Than A Level,30-40%,1,120,N,Pass
4927,BBB,2014B,Wales,A Level or Equivalent,20-30%,2,60,N,Distinction
4928,BBB,2014B,South West Region,Lower Than A Level,50-60%,1,180,N,Fail
4929,BBB,2014B,South East Region,A Level or Equivalent,20-30%,1,180,N,Pass
4930,BBB,2014B,South West Region,A Level or Equivalent,30-40%,0,60,N,Distinction
4931,BBB,2014B,London Region,No Formal quals,10-20,1,120,N,Withdrawn
4932,BBB,2014B,Scotland,HE Qualification,30-40%,1,75,Y,Withdrawn
4933,BBB,2014B,Wales,A Level or Equivalent,60-70%,2,60,N,Fail
4934,BBB,2014B,South East Region,A Level or Equivalent,10-20,1,120,N,Withdrawn
4935,BBB,2014B,South West Region,Lower Than A Level,40-50%,0,60,N,Pass
4936,BBB,2014B,West Midlands Region,Lower Than A Level,0-10%,1,120,Y,Pass
4937,BBB,2014B,Scotland,A Level or Equivalent,30-40%,2,120,N,Fail
4938,BBB,2014B,Wales,HE Qualification,80-90%,0,120,N,Distinction
4939,BBB,2014B,East Anglian Region,Lower Than A Level,40-50%,0,60,Y,Withdrawn
4940,BBB,2014B,London Region,Lower Than A Level,50-60%,0,60,N,Pass
4941,BBB,2014B,Wales,A Level or Equivalent,40-50%,0,60,N,Fail
4942,BBB,2014B,South East Region,A Level or Equivalent,90-100%,0,120,N,Pass
4943,BBB,2014B,East Midlands Region,Lower Than A Level,10-20,4,180,N,Fail
4944,BBB,2014B,South East Region,Lower Than A Level,20-30%,0,60,N,Pass
4945,BBB,2014B,West Midlands Region,Lower Than A Level,0-10%,0,60,N,Withdrawn
4946,BBB,2014B,South Region,HE Qualification,90-100%,0,60,N,Withdrawn
4947,BBB,2014B,Yorkshire Region,A Level or Equivalent,10-20,0,210,N,Pass
4948,BBB,2014B,West Midlands Region,A Level or Equivalent,40-50%,0,60,N,Pass
4949,BBB,2014B,East Anglian Region,Lower Than A Level,60-70%,0,60,Y,Withdrawn
4950,BBB,2014B,South West Region,Lower Than A Level,80-90%,0,60,N,Pass
4951,BBB,2014B,East Anglian Region,HE Qualification,90-100%,0,60,N,Pass
4952,BBB,2014B,Yorkshire Region,A Level or Equivalent,60-70%,0,120,N,Distinction
4953,BBB,2014B,East Anglian Region,A Level or Equivalent,10-20,0,60,N,Distinction
4954,BBB,2014B,North Region,Lower Than A Level,10-20,0,60,N,Withdrawn
4955,BBB,2014B,Scotland,HE Qualification,60-70%,0,75,N,Pass
4956,BBB,2014B,East Anglian Region,A Level or Equivalent,50-60%,0,90,N,Pass
4957,BBB,2014B,East Anglian Region,Lower Than A Level,40-50%,1,150,N,Withdrawn
4958,BBB,2014B,Wales,Lower Than A Level,20-30%,0,120,N,Fail
4959,BBB,2014B,South Region,Lower Than A Level,60-70%,0,120,Y,Pass
4960,BBB,2014B,South Region,Lower Than A Level,10-20,2,60,N,Fail
4961,BBB,2014B,North Western Region,Lower Than A Level,50-60%,3,120,N,Withdrawn
4962,BBB,2014B,North Western Region,A Level or Equivalent,60-70%,2,120,N,Withdrawn
4963,BBB,2014B,West Midlands Region,A Level or Equivalent,10-20,2,60,N,Withdrawn
4964,BBB,2014B,Wales,A Level or Equivalent,30-40%,0,60,N,Pass
4965,BBB,2014B,Ireland,A Level or Equivalent,20-30%,0,120,N,Pass
4966,BBB,2014B,Wales,No Formal quals,0-10%,0,60,N,Fail
4967,BBB,2014B,South Region,Lower Than A Level,80-90%,0,90,N,Pass
4968,BBB,2014B,London Region,HE Qualification,0-10%,0,120,N,Fail
4969,BBB,2014B,Scotland,Lower Than A Level,40-50%,0,60,N,Fail
4970,BBB,2014B,South West Region,Lower Than A Level,60-70%,0,180,N,Withdrawn
4971,BBB,2014B,West Midlands Region,Lower Than A Level,70-80%,0,90,N,Distinction
4972,BBB,2014B,East Midlands Region,Lower Than A Level,10-20,0,60,N,Pass
4973,BBB,2014B,South Region,Lower Than A Level,60-70%,0,60,N,Fail
4974,BBB,2014B,North Region,Lower Than A Level,80-90%,0,120,N,Pass
4975,BBB,2014B,London Region,HE Qualification,30-40%,0,120,N,Pass
4976,BBB,2014B,Wales,HE Qualification,40-50%,0,60,N,Distinction
4977,BBB,2014B,South East Region,A Level or Equivalent,20-30%,0,120,N,Distinction
4978,BBB,2014B,Yorkshire Region,A Level or Equivalent,10-20,0,60,N,Fail
4979,BBB,2014B,South Region,Lower Than A Level,50-60%,2,60,N,Pass
4980,BBB,2014B,Wales,A Level or Equivalent,20-30%,0,60,N,Pass
4981,BBB,2014B,East Anglian Region,HE Qualification,90-100%,0,60,N,Withdrawn
4982,BBB,2014B,South Region,Lower Than A Level,70-80%,1,60,N,Fail
4983,BBB,2014B,North Western Region,A Level or Equivalent,40-50%,0,120,N,Distinction
4984,BBB,2014B,Wales,A Level or Equivalent,80-90%,0,60,N,Pass
4985,BBB,2014B,West Midlands Region,A Level or Equivalent,10-20,2,240,N,Fail
4986,BBB,2014B,South East Region,A Level or Equivalent,20-30%,0,75,N,Withdrawn
4987,BBB,2014B,West Midlands Region,A Level or Equivalent,50-60%,1,210,N,Withdrawn
4988,BBB,2014B,East Anglian Region,A Level or Equivalent,80-90%,1,180,N,Distinction
4989,BBB,2014B,East Anglian Region,Lower Than A Level,0-10%,3,120,N,Fail
4990,BBB,2014B,West Midlands Region,A Level or Equivalent,10-20,0,60,N,Withdrawn
4991,BBB,2014B,South East Region,Lower Than A Level,50-60%,1,120,N,Fail
4992,BBB,2014B,East Anglian Region,A Level or Equivalent,50-60%,0,60,N,Pass
4993,BBB,2014B,South East Region,A Level or Equivalent,20-30%,2,60,N,Distinction
4994,BBB,2014B,South Region,Lower Than A Level,10-20,0,60,N,Withdrawn
4995,BBB,2014B,South East Region,Lower Than A Level,80-90%,1,60,N,Pass
4996,BBB,2014B,Wales,Lower Than A Level,10-20,0,120,N,Fail
4997,BBB,2014B,East Anglian Region,Lower Than A Level,0-10%,2,60,N,Fail
4998,BBB,2014B,East Anglian Region,Lower Than A Level,70-80%,0,120,Y,Distinction
4999,BBB,2014B,Scotland,Lower Than A Level,80-90%,2,120,N,Pass
5000,BBB,2014B,South Region,HE Qualification,90-100%,0,60,N,Withdrawn
5001,BBB,2014B,Ireland,Lower Than A Level,60-70%,4,120,N,Fail
5002,BBB,2014B,Yorkshire Region,A Level or Equivalent,40-50%,2,90,N,Distinction
5003,BBB,2014B,Scotland,Lower Than A Level,30-40%,0,60,N,Pass
5004,BBB,2014B,South West Region,Lower Than A Level,50-60%,0,120,Y,Withdrawn
5005,BBB,2014B,South Region,Lower Than A Level,20-30%,0,60,N,Fail
5006,BBB,2014B,North Western Region,A Level or Equivalent,0-10%,0,60,N,Pass
5007,BBB,2014B,West Midlands Region,Lower Than A Level,0-10%,0,120,N,Fail
5008,BBB,2014B,South West Region,A Level or Equivalent,70-80%,2,60,Y,Fail
5009,BBB,2014B,East Midlands Region,A Level or Equivalent,0-10%,0,60,N,Pass
5010,BBB,2014B,East Anglian Region,Lower Than A Level,40-50%,0,60,N,Pass
5011,BBB,2014B,West Midlands Region,A Level or Equivalent,10-20,1,60,N,Withdrawn
5012,BBB,2014B,West Midlands Region,Lower Than A Level,0-10%,1,60,N,Fail
5013,BBB,2014B,South East Region,A Level or Equivalent,70-80%,0,120,N,Distinction
5014,BBB,2014B,London Region,Lower Than A Level,40-50%,0,60,N,Withdrawn
5015,BBB,2014B,East Midlands Region,A Level or Equivalent,40-50%,1,90,N,Withdrawn
5016,BBB,2014B,Scotland,Lower Than A Level,0-10%,2,60,N,Withdrawn
5017,BBB,2014B,London Region,Lower Than A Level,0-10%,0,90,N,Fail
5018,BBB,2014B,Scotland,A Level or Equivalent,40-50%,0,60,N,Withdrawn
5019,BBB,2014B,Wales,Lower Than A Level,60-70%,1,60,N,Pass
5020,BBB,2014B,London Region,A Level or Equivalent,0-10%,1,120,N,Fail
5021,BBB,2014B,South East Region,Lower Than A Level,40-50%,0,60,N,Pass
5022,BBB,2014B,South East Region,HE Qualification,70-80%,0,60,N,Withdrawn
5023,BBB,2014B,West Midlands Region,A Level or Equivalent,40-50%,0,120,N,Pass
5024,BBB,2014B,South Region,HE Qualification,10-20,1,60,N,Pass
5025,BBB,2014B,Wales,Lower Than A Level,20-30%,2,180,N,Fail
5026,BBB,2014B,London Region,A Level or Equivalent,10-20,0,120,N,Pass
5027,BBB,2014B,South West Region,HE Qualification,30-40%,0,60,N,Distinction
5028,BBB,2014B,South East Region,Lower Than A Level,50-60%,0,60,N,Pass
5029,BBB,2014B,London Region,No Formal quals,60-70%,0,180,N,Pass
5030,BBB,2014B,North Western Region,HE Qualification,60-70%,1,60,N,Fail
5031,BBB,2014B,East Anglian Region,A Level or Equivalent,70-80%,0,120,N,Pass
5032,BBB,2014B,East Anglian Region,Lower Than A Level,20-30%,1,60,N,Withdrawn
5033,BBB,2014B,London Region,A Level or Equivalent,0-10%,0,60,N,Withdrawn
5034,BBB,2014B,South West Region,A Level or Equivalent,20-30%,0,180,N,Distinction
5035,BBB,2014B,South Region,Lower Than A Level,30-40%,0,120,N,Fail
5036,BBB,2014B,South West Region,A Level or Equivalent,50-60%,0,60,N,Pass
5037,BBB,2014B,Scotland,A Level or Equivalent,30-40%,0,120,N,Pass
5038,BBB,2014B,East Anglian Region,A Level or Equivalent,30-40%,1,60,N,Fail
5039,BBB,2014B,South Region,Lower Than A Level,70-80%,0,120,N,Withdrawn
5040,BBB,2014B,West Midlands Region,HE Qualification,80-90%,0,120,N,Pass
5041,BBB,2014B,East Midlands Region,Lower Than A Level,40-50%,0,210,N,Withdrawn
5042,BBB,2014B,London Region,A Level or Equivalent,0-10%,0,60,N,Pass
5043,BBB,2014B,Wales,A Level or Equivalent,0-10%,0,60,N,Withdrawn
5044,BBB,2014B,Scotland,HE Qualification,70-80%,0,60,N,Distinction
5045,BBB,2014B,South West Region,Lower Than A Level,20-30%,0,120,N,Fail
5046,BBB,2014B,Yorkshire Region,Lower Than A Level,20-30%,0,60,N,Pass
5047,BBB,2014B,East Midlands Region,A Level or Equivalent,40-50%,2,120,N,Withdrawn
5048,BBB,2014B,West Midlands Region,Lower Than A Level,90-100%,2,300,N,Fail
5049,BBB,2014B,South West Region,Lower Than A Level,20-30%,0,60,N,Fail
5050,BBB,2014B,East Midlands Region,A Level or Equivalent,90-100%,0,60,N,Withdrawn
5051,BBB,2014B,South Region,Lower Than A Level,30-40%,0,120,N,Pass
5052,BBB,2014B,South Region,Lower Than A Level,90-100%,2,180,N,Fail
5053,BBB,2014B,London Region,A Level or Equivalent,10-20,0,120,N,Fail
5054,BBB,2014B,Yorkshire Region,Lower Than A Level,70-80%,0,60,N,Pass
5055,BBB,2014B,Scotland,Lower Than A Level,0-10%,2,90,N,Fail
5056,BBB,2014B,West Midlands Region,Lower Than A Level,40-50%,0,130,N,Pass
5057,BBB,2014B,North Western Region,Lower Than A Level,10-20,1,120,N,Pass
5058,BBB,2014B,East Anglian Region,Lower Than A Level,30-40%,1,90,N,Withdrawn
5059,BBB,2014B,Ireland,A Level or Equivalent,10-20,0,120,N,Pass
5060,BBB,2014B,West Midlands Region,Lower Than A Level,50-60%,0,180,N,Fail
5061,BBB,2014B,North Western Region,A Level or Equivalent,20-30%,0,120,N,Distinction
5062,BBB,2014B,East Midlands Region,Lower Than A Level,10-20,2,120,N,Fail
5063,BBB,2014B,Wales,HE Qualification,90-100%,0,60,N,Pass
